oracle_id,card name,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27
90b98aa7-c8d0-4853-887c-164f8160c3f3,Ixidor Reality Sculptor,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.63
90ba0366-57ff-4dc4-a290-3925548129ce,Train of Thought,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
90bccf66-58ec-445d-ac96-c6013054a1b4,Stone Quarry,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
90c6f338-fc41-4499-8f39-1cd202a2cd31,Hindering Touch,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
90c97fc4-597c-45cf-96c6-3ba9558ede0d,To Arms!,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
90cd8274-3f21-4b78-8910-dcaa5f8fe25d,Relic Barrier,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.20
90d2e092-6eb8-4d13-bdad-19e7325a8b36,Steel of the Godhead,3.35,3.35,3.35,3.35,3.38,3.38,3.3,3.30
90d33e75-17bd-4fc9-82f5-eff254135df5,Body of Jukai,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.21
90d8020c-a3e4-4dee-9abf-25d80406b8ab,Matsu-Tribe Decoy,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
90d936b9-6da8-4c99-9133-f7b27839ee24,Stinging Scorpion,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
90dd050d-f58d-4590-9fc7-af624ee4a13f,Colfenor the Last Yew,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21
90dedce1-087c-44c5-b62c-cbf1ecf92cfa,Hypnotic Swirly Disc,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.19
90e46d04-9d53-4a24-aff0-f8c61e1db97d,Stronghold Discipline,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
90e8fb2c-6473-42c3-92f4-f46a744920fa,Mob Mentality,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
90ea4c57-e0ff-4697-912c-c6e2dc873529,Gravitic Punch,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
90ea758d-3783-47a5-bb18-9ff9377113fb,Hekma Sentinels,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
90ec6e07-11ea-4fe8-a595-6aa01e599891,Minotaur Younghorn,0,0,0,0,0,0,0,0
90ec956f-b6de-4214-9b5a-895280e542c1,Spike Rogue,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
90edaf33-d0ab-47e0-8f6a-6fba38286e6e,Saw It Coming,0.73,0.69,0.78,0.78,0.94,0.88,0.89,0.79
90f01e9f-68f1-4e41-97dc-8de990a91504,Splinter,0.34,0.34,0.34,0.34,0.33,0.33,0.34,0.34
90f4ec87-d33d-46c1-8cc7-3e7ad3f8ad70,Warmonger's Chariot,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
90f54959-2c9b-4b8a-84c9-d6893eb43553,Personal Tutor,0,0,0,0,0,0,0,0
90f9440a-0bf8-46eb-9cfa-16fb88a217d8,Skeletal Crocodile,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
90fd82e8-f638-4ba4-a03c-a30d46f93a39,Inspirit,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
90fe98df-4f87-49ff-b562-0ed51d1d3a1c,Thermal Flux,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.49
910036e7-ae27-4adb-a314-d9760bce1eb0,Pain Seer,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
9100530e-2bd0-487e-a4eb-13dabd55b678,Skulduggery,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
9100f213-f4c1-4b15-94f2-e280579894c0,High Seas,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
9103f01f-e60b-4cda-9102-edc4aef74cc3,Necromancer's Covenant,1.31,1.32,1.32,1.32,1.32,1.32,1.3,1.30
910488bf-66ab-415e-973b-1262b2ab7454,Marble Diamond,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
9107ece7-a263-4203-ab09-069193cc4902,Ingenious Skaab,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
91081181-aec6-47de-b8ef-241a2f4fe880,Mad Prophet,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
910860ce-d617-48c1-b44d-b1d95cdd006f,Neurok Prodigy,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
9109437a-da80-463f-a92a-77d693d05d91,North Star,119.73,119.73,124.64,124.64,148.47,148.47,148.47,148.47
910ae0ca-257d-4b45-b039-f26e7b2f3d5c,Aven Brigadier,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23
910e1fdc-5c0d-4a70-b916-9d713c28e6d5,Hagi Mob // Hagi Mob,0,0,0,0,0,0,0,0
910e8269-6001-479a-ab2e-5a935569c33c,Scrapskin Drake,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
910f4339-9125-45b7-929f-57e1adb6ac3c,Lay Bare the Heart,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09
910ff092-7c9d-49d3-a6df-497683e45bbd,Cateran Summons,0.53,0.53,0.53,0.53,0.54,0.54,0.54,0.54
9110339d-72ba-4132-801f-cd2fd738b71d,Augmenter Pugilist // Echoing Equation,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.25
9110480b-a5d6-4cf8-a72c-dc1a50f11fac,Practical Research,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04
91108ed7-5b24-4b51-b01d-85005998c69d,Retreat to Valakut,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12
911b8849-dd0a-4383-8403-ea80227c5d7d,Diviner Spirit,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
91207a94-640b-4e3e-a459-6d097e66418d,Steel Squirrel,0.3,0.3,0.31,0.31,0.32,0.33,0.32,0.32
912164c2-b4d4-42e3-a10e-903b8c7b2e6d,Holy Armor,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11
9123086e-ae67-46c5-aed5-6366e2fe5a8c,Llanowar Vanguard,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
9127ac59-4c7b-4652-b1e5-d82af47f2717,Emergency Powers,0.77,0.76,0.76,0.76,0.77,0.77,0.77,0.77
9128b952-bd36-4a3a-9566-34d999305991,Jade Guardian,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
912bc348-9ba3-4001-90a8-104d2bb17527,Silent Dart,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
912c5e71-554c-4e31-8831-018760752eb1,Spell Satchel,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03
912c99a0-ee97-4bb9-8ab7-2e469d74fa03,Goblin Wizard,0,0,0,0,0,0,0,0
91303465-4b98-4ecc-82f4-cfd2f9a0f8a7,Gemstone Array,1.83,1.83,1.83,1.83,1.83,1.78,1.78,1.78
91320afd-1d42-4cb5-ae40-4eed2fa91dfe,Kavu Climber,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
913383a1-9c0d-40a1-8c5a-b0a8a95c09a6,Umori the Collector,0.3,0.3,0.3,0.3,0.29,0.26,0.26,0.26
913aed6d-60c3-4d08-baf8-359e2c41a797,Boris Devilboon,0,0,0,0,0,0,0,0
913b57de-f921-40ea-9124-0da35a269181,Carry Away,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
913dcf97-0804-4b21-8daa-f2b481dc0f2f,Briarknit Kami,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
913e6182-706a-4872-8c8a-e146b0ae0738,Sword of Hearth and Home,14.86,14.28,14.39,14.39,14.27,14.5,14.62,14.55
913ec957-5f4e-46b4-a819-9448837f72a3,Revival Experiment,0.23,0.23,0.23,0.23,0.22,0.21,0.22,0.22
91486e70-94e4-431f-8899-fef019bb206e,Tezzeret's Ambition,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
914ce8f6-5e92-436d-8541-1c72da8577dc,Aven Archer,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
91508175-fa1d-4c51-99d4-036a2de6abb0,Thalia's Lieutenant,0.49,0.49,0.49,0.49,0.47,0.46,0.46,0
915091d5-3f58-4429-8f3a-0fd7aef87afe,Enigmatic Incarnation,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
91520db8-2d50-4c17-9f0e-2f92f63285f7,Avizoa,2.1,2.1,2.1,2.1,2.09,2.09,2.09,2.09
91557f08-15b1-4e3e-90fd-cec35ed0868a,Seize the Soul,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
9155f78e-0ccc-4e08-ae79-ef5b2db1183f,Basalt Golem,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.20
91585b64-f10d-47c6-a563-384ceb944710,Swift Spinner,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
915aa871-4c5e-4799-9a07-d7b855df4e7a,Ignite the Future,0.37,0.38,0.41,0.41,0.41,0.39,0.38,0.38
915bd598-c3dd-4982-bdcc-5904a6f17436,Verduran Emissary,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
91638137-06ba-4b21-b088-28d2b4d1d8da,Raptor Hatchling,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.20
9167998d-5cac-47d7-99f2-f38122f7b8e7,Barter in Blood,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
91693cad-3233-440a-b2f0-fe4d8b17ed42,Sylvan Paradise,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39
916a68f8-7aee-4157-a772-8c21bf99ed8c,Canopy Baloth // Canopy Baloth,0,0,0,0,0,0,0,0
916bd025-c44f-49c9-8d76-4b7b2f9a8ba3,Night of Souls' Betrayal,0.23,0.23,0.23,0.23,0.23,0.24,0.23,0.23
916cb70f-3b06-48ed-972d-75f805aa0892,Brineborn Cutthroat,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
916d2a0d-1c3e-4102-958d-524b6b4df509,Novice Knight,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
916db499-7f0a-45f7-8abe-94818a53e494,Armored Ascension,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
9171248e-045e-4ed4-aa06-eea3ae3d8df0,Rowan's Stalwarts,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16
9174887a-5990-49c8-ae95-83d830f9d4f3,Skeleton,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
91758c4c-5f8c-41c9-84bf-dbac6b6bc8da,Sorry,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
91760bdf-a82a-4f3d-b925-3bc81ffbd41f,Phyrexian Crusader,11.1,11.25,11.41,11.41,12.17,12.11,12.11,12.31
917652c7-ac12-4cd7-ab2d-f2260a620d02,Utopia Vow,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04
91770dc7-3de3-458f-a240-6540455fe05f,D'Avenant Healer,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
9178253e-0d89-450d-a93b-ed4765e945db,Inquisition,0.37,0.37,0.37,0.37,0.38,0.38,0.38,0.38
917dc5a0-071d-4658-ab58-29ac841260f7,Grave Endeavor,5.09,4.98,4.98,4.98,3.27,2.76,2.48,1.95
917f2b4b-79ec-4ded-b4c8-cbcf363cb23b,Eureka,0,0,0,0,0,0,0,0
9180f77f-c288-4a24-a35d-a16270b3d737,Skyknight Vanguard,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
91818ad0-b22a-423c-bed6-a285f2f8c9d4,Flowstone Channeler,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
91857f68-4b0e-4fdf-8782-74324b496648,Trap Digger,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
918b3860-e96c-45b5-b0e6-e82cad9f304d,Blessed Light,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
918d6cd4-76d5-4e21-b92b-1ecf35eb6cff,Wall of Faith,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
91924536-7a2b-44ec-9835-2efa402c83f9,Spiritual Asylum,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.10
91933f1a-4aad-4f67-8151-a47ab6d0e42c,Humbler of Mortals,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11
9196c8dc-bca6-4c35-949e-8c14a699a41d,Flash of Insight,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
919d21ad-3d1e-4f80-8005-64e3f8bf64d1,Call of the Nightwing,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
919f46c5-7a36-4644-8544-344626fc63b9,Chatterstorm // Chatterstorm,0,0,0,0,0,0,0,0
91a69925-1e9b-433a-ad58-88bfd3c4bc46,Gaze of Adamaro,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
91af3c81-615a-4b89-acf2-34c72001ebbd,Fiery Conclusion,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
91af5e35-b3b8-43ce-b1ea-997ed74e4ad2,Cho-Manno Revolutionary,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
91b2ffe8-155d-4b9f-82dd-868cc895856b,Incendiary Flow,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
91b46b22-8062-434b-8432-5ed1062ccaf9,Khenra Eternal,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
91b5688d-4dd6-477b-998f-bdc7612de37a,Henchfiend of Ukor,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04
91b8c0bc-2599-4423-a23f-5dc95b23cf25,Ragefire,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
91c0a76e-3992-437f-b85a-97b0b4adbb84,Lava Flow,0,0,0,0,0,0,0,0
91c2f488-2b49-4499-8d5d-c1aff73a4b57,Shattered Dreams,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
91c380f6-2c41-48b7-9f07-104e8659e397,Adanto Vanguard,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15
91c83b1e-32d9-4bb4-9a71-05fbb0cb8134,Caustic Crawler,0.14,0.14,0.14,0.14,0.14,0.14,0.12,0.12
91c9dbd8-a8d8-4a4e-8408-3ad92e974d11,Niambi Esteemed Speaker,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
91cac048-90ca-41bc-9177-56c78453c4a2,Swallowing Plague,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
91d0a557-7a80-46d5-b823-392a84a6be44,Illusory Demon,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
91d36a9d-3a3f-4cb7-837d-b1e8f6730512,Dromar's Attendant,0.17,0.17,0.18,0.18,0.18,0.18,0.18,0.18
91d4a5fe-fd6d-4b14-a63f-61b4d0ecd9c4,Inventors' Fair,6.73,6.69,6.85,6.85,6.87,6.93,7.24,7.30
91d69d6a-3832-4d20-a02b-1e83c08ac723,Run Wild,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
91dab3e2-039e-4db9-94e3-1146bced18ed,Gorgon Flail,2.11,2.05,1.97,1.97,1.97,1.97,1.97,1.97
91df4cf5-d7ec-4fcd-87ed-e075ef6ceba9,The Deck of Many Things,5.5,5.42,4.43,4.43,2.77,3.18,3.47,3.46
91e09399-3f09-4323-8533-51536ecb7869,Spellkeeper Weird,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
91e33674-b13a-41de-8998-4b57016ae42f,Burst of Speed,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
91e3f057-c24f-42b5-8525-74b44bdefc83,Felhide Spiritbinder,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.24
91e6fb47-59e4-4616-b8dd-3a7e30070074,Bottomless Pit,4.87,4.87,4.87,4.87,4.82,4.82,4.82,4.79
91e71279-c9d2-4873-916a-59da03a65741,Giant Killer // Chop Down,0.34,0.33,0.32,0.32,0.32,0.32,0.34,0.34
91ebedb5-cb5f-4c58-ad30-6c6b0a106aa0,Frogtosser Banneret,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11
91edef61-2487-405c-a3ec-67a814dfeff2,Spiritual Sanctuary,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.10
91edf44a-0f46-4936-909a-934e2c4fe176,Earthbrawn,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
91f34686-cb96-49c0-b4a7-49dd1fd076e2,Sea Gate Wreckage,0.42,0.4,0.39,0.39,0.31,0.29,0.29,0.26
91f36a03-6031-4834-98ee-20b36cdf5569,Jeweled Torque,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
91f95d83-3637-4cf8-af6c-56bc4e4b2591,Akki Underling,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
91fbb25b-8521-483f-88b0-77778d25f7fd,Castle Embereth,0.25,0.24,0.25,0.25,0.24,0.27,0.27,0.27
91fbffd1-0886-45fa-bf3e-4c9864458431,Earthlore,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
91fc862d-fdde-45ea-a05d-30d38e7a735c,Dispeller's Capsule,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
91fceb34-0f2d-4392-be27-00dcd765637f,Thriving Bluff,0.23,0.21,0.21,0.21,0.16,0.17,0.23,0.23
91fd731c-e076-4f2d-9f22-872880c3cc3d,Lightning Blast,0,0,0,0,0,0,0,0
91fe1075-e170-4575-ae28-8d692f051637,Elvish Farmer,0,0,0,0,0,0,0,0
92017087-18f4-46ee-8808-5959d31d0011,Sigil of the Nayan Gods,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
92019547-f6db-4ea6-8356-d0a90ace5662,Soulherder,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51
92023a5d-a143-4950-a71b-d736e6b8e959,Esika God of the Tree // The Prismatic Bridge,7.96,7.96,7.99,7.99,7.56,7.76,8.05,8.19
9203a66c-cc0e-4299-8852-c5e3eeb25cf0,Firja Judge of Valor // Firja Judge of Valor,0,0,0,0,0,0,0,0
9203bee0-718a-4ede-9556-5521417c4080,One With the Wind,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02
92042cad-09f5-464f-85ad-baad27e6d1eb,Prowling Pangolin,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
920445ab-0ac2-4de7-bc1c-f5e58eb4424c,Sangromancer,0.52,0.55,0.53,0.53,0.56,0.56,0.51,0.53
92045f6c-9ec2-4bf0-826c-e21ef253011c,Aethergeode Miner,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
920684d0-aef3-4408-a66b-a0c9394c58f4,Decree of Silence,16.16,16.16,16.16,16.16,16.15,16.21,15.93,15.93
9207ec2c-ebc2-4da8-84cd-62d26c0df0e6,Ecstatic Piper,0,0,0,0,0,0,0,0
920c1dd4-c3f6-4020-a6f0-2e8acad2c212,Hour of Revelation,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
920c4df3-9517-44cd-8304-28b1ef69d60e,Colfenor's Urn,2.74,2.77,2.77,2.77,2.77,2.77,2.77,2.77
920cc1a7-ac6b-44c0-ade7-347f05bba0f2,Knight Errant,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
920e21c4-0116-416e-a375-bb887cb7b44a,Vengeful Firebrand,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20
92116bbd-c7ad-4033-8d98-3ea09fea8ae7,Quandrix Apprentice,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11
921345ce-2eaf-4b95-b65d-1c27204665ed,Transmogrifying Wand,0.22,0.22,0.23,0.23,0.23,0.23,0.22,0.23
9216c2e5-4cfe-4945-b45f-20a1e0d308a0,Durkwood Tracker,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.23
9218b56d-aaec-482f-99e9-d95d227bfe25,Sheoldred Whispering One,13.75,14.06,13.94,13.94,14.91,15.2,15.43,15.14
92198967-e89b-4213-a0fa-71361c8420dc,Silent Skimmer,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
9219b7d5-642d-4470-a7c4-f3e56bfae8c7,Callous Dismissal,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08
921e7f6b-bf49-46f1-9fdd-b0e5fde5a5a1,Fiery Encore,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
92247856-35a4-4c1d-90bc-fa0d28524ecd,Sidewinder Naga,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9225016d-adfd-43c6-99cd-d41a7e0d35d6,Withering Gaze,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
922a030c-857b-4c61-93df-b70ebb32abd3,Bronze Guardian,0.55,0.54,0.54,0.54,0.57,0.57,0.58,0.59
922c6e1b-abcf-40e0-847e-9ebb7d0b6fd4,Grimoire of the Dead,0.61,0.61,0.61,0.61,0.63,0.63,0.63,0.63
922cf963-2b1b-43ad-819e-6e49133e6aae,Spiteful Visions,2.15,2.15,2.17,2.17,2.19,2.19,2.14,2.10
922d603e-6623-4455-b91f-fad76f94045a,Starfield of Nyx,13.83,13.97,14.29,14.29,14.25,14.27,15.01,15.28
92301066-8904-41bc-84bd-4aa286cbab9c,Liliana of the Dark Realms,20.43,20.43,20.55,20.55,20.59,20.59,20.59,20.59
92350bb2-0ea2-43cf-bb74-08f2f8e28c13,Maelstrom Archangel Avatar,0,0,0,0,0,0,0,0
92359752-74aa-499e-b2db-0342d7596691,Glacial Revelation,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25
92381398-94f6-471f-874a-b5894e6f9487,Relic Crush,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
92382bdb-84cf-4456-8ca1-8a19badae7ad,Touchstone,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
92392467-a22f-4dd7-a0eb-393bef956dc0,Cabal Pit,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
923b725a-e189-4b61-b01a-c5056f1328ba,Blessing of Leeches,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
923d44a9-774d-459c-9cec-1d5b081b51f0,Biomancer's Familiar,0.69,0.67,0.66,0.66,0.67,0.65,0.65,0.65
92419fbf-7a1b-428f-92d6-e9fd510dbfac,Stealth Mission,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
9242cd3e-1a71-4700-8182-9c1005616033,Impact Tremors,3.43,3.36,3.23,3.23,2.76,2.63,2.56,2.33
9243b539-5f9e-4bb3-9973-3d48366aa7cc,Perilous Research,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.24
9243bd95-5467-490d-9bd2-4d5ce1ebc589,Ghosts of the Innocent,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
92442ca0-e49d-4fab-8d3a-83405c1b1437,Echo Storm,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38
924771b2-8566-4bdf-b089-85c3257b9900,Gruul Beastmaster,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
9248f9b9-ddaa-459c-91e6-9045a65b0f07,Tapestry of the Ages,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
9249adf2-8607-424f-a73b-fcddaf124af9,Brawler's Plate,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
9249c5ac-e870-4df3-8854-12f4aff4aa5c,Homunculus,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
924bf3bb-9f06-4a2c-a17f-3fe11551bcf2,Divine Light,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
924c69ed-5f39-407c-9f1c-5bf4775be7a7,Feather,0,0,0,0,0,0,0,0
924c7c4e-9c4b-496a-ba49-7fb3918a8d07,Metropolis Sprite,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
924e20d5-b8a0-4883-9273-97ca01bf702a,Slaughter Cry,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
924ef69f-9977-439c-ace9-353b429e4be6,Gauntlets of Chaos,0,0,0,0,0,0,0,0
9250eb9e-690f-4563-8132-d737f6d22883,Quagnoth,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
925775c6-b6d2-4793-a363-bd5aca871aa8,Foxfire Oak,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
925a0b9b-a1fa-4aad-89d9-e2698ac3582f,Ajani's Presence,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
925a3ded-b7bc-4384-8684-79c20c59ab12,Caravan Vigil,0.14,0.14,0.15,0.15,0.14,0.14,0.14,0.14
925b3d1b-98cd-44f5-8aa0-e2b17df2808a,Take Inventory,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
925cea53-b478-43a2-badd-28d4e620c1f5,Kiora Master of the Depths Emblem,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
925f11c3-fd32-4aa7-a130-6554b81ad3eb,Necrologia,0,0,0,0,0,0,0,0
9264c198-76c7-4ac0-9334-37c691de1b54,Invigorate,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.18
92680de3-6ee2-4b73-b0f5-38383482dcca,Forlorn Pseudamma,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
9275108c-7eaf-4edd-aa6d-e5263d5ac7fd,Ardent Recruit,0,0,0,0,0,0,0,0
9277b680-a146-4d4f-9649-39cddafdb585,Arashi the Sky Asunder,0.18,0.16,0.16,0.16,0.16,0.16,0.16,0.15
927aeb03-6491-4c3f-b01b-2a96b0ce6707,Selenia,35,35,35,35,35,35,35,35.00
927d0085-9bd9-4454-8ac5-0e374237ed35,Stand or Fall,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
927d74c4-afe0-4856-9a02-c3fca9535c2f,Farideh's Fireball,0.26,0.26,0.24,0.24,0.16,0.13,0.09,0.08
927fb139-0493-48be-8cc4-2c7d854d6a55,Radha Heart of Keld,0.92,0.93,0.97,0.97,1.03,1.06,1.06,1.11
92837e49-ebc2-4a05-86fd-cf014314e1e0,Unwavering Initiate,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
928a7fbc-ba34-42a9-947e-0f3bf1cba152,Balshan Beguiler,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
928bf0d9-89be-462d-aeb7-74a65e95535c,Reckless Endeavor,3.5,3.46,3.02,3.02,1.99,2,1.98,1.94
9290f549-3e5d-4e39-a20e-8be6b674abc7,Jadecraft Artisan,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9291f31d-6953-4fe1-9a88-b8dd09fde89c,Guardian Lions,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
9294d4d3-0df0-4070-9261-06f15b758a0d,Stolen Goods,0.27,0.27,0.27,0.27,0.26,0.26,0.27,0.27
9297c0a6-1a8e-4e6e-99d6-f0877b2ec46c,Giant Turtle,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.60
9297e50f-f8a5-4793-b64d-a119404f94ce,Elite Cat Warrior,0,0,0,0,0,0,0,0
929ad5c3-4efe-44c3-93ac-eda432814385,Brigid Hero of Kinsbaile,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
929c231a-12d9-4f1a-9849-64a8b5a65f20,Scouting Trek,0.62,0.63,0.63,0.63,0.63,0.63,0.63,0.63
92abb79d-3c60-48f7-87a0-13c25a5e1128,Molten Nursery,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
92ac7531-10bb-47a2-9dd0-378d547b4ed6,Battlefield Scrounger,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
92acb789-0e42-465c-ac16-40fefec48805,Llanowar Reborn,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28
